date,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
2021-06-11,0.7147499531312479,0.019856348310874985,0.6755429068412595,0.7539569994212363,0.4997716927130649,0.9297282135494309
2021-06-12,0.6947973813317837,0.019192928243028012,0.6569002809040734,0.732694481759494,0.4800541621269139,0.9095406005366535
2021-06-13,0.7019238608253836,0.02049378707978617,0.6614581696461914,0.7423895520045758,0.48671249463797106,0.9171352270127962
2021-06-14,0.7375187651546434,0.022008004038424962,0.694063200235277,0.7809743300740098,0.5217252386157223,0.9533122916935646
2021-06-15,0.756497827504119,0.024299155379419072,0.7085183050434495,0.8044773499647885,0.5397479842534335,0.9732476707548045
2021-06-16,0.7563952896342033,0.030074999642330652,0.697011162971677,0.8157794162967297,0.5368390679662356,0.9759515113021711
2021-06-17,0.7515196866102501,0.04365022685245447,0.6653308044462838,0.8377085687742165,0.5232501455358508,0.9797892276846495
2021-06-18,0.7936927913024445,0.0417936694639047,0.7111697458942237,0.8762158367106654,0.5667819872469961,1.020603595357893
2021-06-19,0.8226667194264449,0.03874203651327685,0.7461692287920487,0.899164210060841,0.5978772044418657,1.047456234411024
2021-06-20,0.8042624508441161,0.038774289443238366,0.7277012756843384,0.8808236260038937,0.5794512555813156,1.0290736461069165
2021-06-21,0.9409790350297145,0.027023236714613486,0.8876207197852698,0.9943373502741591,0.7229754346480503,1.1589826354113788
2021-06-22,1.0520201919246608,0.02956590840550069,0.9936412835115186,1.110399100337803,0.8327337196534491,1.2713066641958723
2021-06-23,1.204797763295042,0.038088361472222415,1.1295909766305794,1.2800045499595045,0.9804442014021297,1.4291513251879542
2021-06-24,1.4678861840514879,0.0728683142456806,1.3240051780893234,1.6117671900136523,1.212190654465366,1.7235817136376097
2021-06-25,1.4510987563974767,0.05838629000904061,1.3358130080188884,1.566384504776065,1.2103306859378453,1.691866826857108
2021-06-26,1.413213036138079,0.0835539766829434,1.2482328202276534,1.5781932520485047,1.1450770042149272,1.6813490680612309
2021-06-27,2.103738407536042,0.06415656647926939,1.9770590487547604,2.230417766317324,1.857311704610244,2.35016511046184
2021-06-28,2.4880591133036685,0.06659952385070204,2.3565560507251595,2.6195621758821774,2.2391183262856105,2.7369999003217265
2021-06-29,2.869140667372523,0.05370132646651127,2.763105541495266,2.9751757932497798,2.6326625333020583,3.1056188014429873
2021-06-30,2.909749595960103,0.0558072367416296,2.7995562774309826,3.019942914489224,2.671377979734297,3.1481212121859095
2021-07-01,2.7416198721420804,0.04972334285315391,2.6434394124515714,2.8398003318325893,2.5085579433791816,2.974681800904979
2021-07-02,2.5345243200282708,0.041335171881266244,2.452906593949914,2.6161420461066274,2.3079411935959513,2.7611074464605903
2021-07-03,2.2926861420774935,0.044726342797163615,2.204372431773073,2.380999852381914,2.0636058692442005,2.5217664149107866
2021-07-04,2.0788418256520416,0.036862721281963745,2.006055107920799,2.1516285433832842,1.8552878808160571,2.302395770488026
2021-07-05,1.6980782492780506,0.03527349287586176,1.628429517983583,1.7677269805725182,1.475526219980244,1.9206302785758573
2021-07-06,1.529671403616759,0.02705991395618269,1.476240667890689,1.5831021393428288,1.3116500663722774,1.7476927408612404
2021-07-07,1.3962197952878284,0.026057235121302712,1.3447688835897043,1.4476707069859525,1.178675187705358,1.6137644028702987
2021-07-08,1.3245197969104974,0.02068375466603444,1.2836790081639666,1.3653605856570281,1.1092375867790478,1.539802007041947
2021-07-09,1.2177080912648668,0.020207774097235467,1.1778071426088637,1.25760903992087,1.0026021971631667,1.432813985366567
2021-07-10,1.145042890759669,0.01873749350200312,1.1080450619751567,1.1820407195441813,0.9304565461139509,1.3596292354053872
2021-07-11,1.083922892321011,0.016538197796720663,1.0512676489491022,1.1165781356929196,0.8700424937490019,1.29780329089302
2021-07-12,1.009766591272401,0.015514399444374329,0.9791328731459007,1.0404003093989012,0.7961854950585818,1.2233476874862201
2021-07-13,0.9692925742931771,0.015866655888840932,0.9379633136375107,1.0006218349488434,0.7556106084025724,1.1829745401837817
2021-07-14,0.9309540131849801,0.015274113643611023,0.9007947476801733,0.9611132786897868,0.7174404509238622,1.144467575446098
2021-07-15,0.9029469629346553,0.014769776606771551,0.8737835283469709,0.9321103975223396,0.6895717865654418,1.1163221393038687
2021-07-16,0.878890724840911,0.013933581835080176,0.8513783857420781,0.9064030639397439,0.66573493961252,1.0920465100693022
2021-07-17,0.8448880101102204,0.014131632439015373,0.8169846132461491,0.8727914069742917,0.6316813978061067,1.0580946224143342
2021-07-18,0.8287819316200344,0.016477942206325136,0.7962456649947501,0.8613181982453187,0.6149196660855217,1.042644197154547
2021-07-19,0.8017787201450998,0.016902993782644933,0.7684031744858515,0.835154265804348,0.5877871618496955,1.015770278440504
2021-07-20,0.7956380292869074,0.014307272691324653,0.7673878246717399,0.8238882339020749,0.582385751375412,1.0088903071984028
2021-07-21,0.8054001640968813,0.014853355229874117,0.7760717006280788,0.8347286275656838,0.592002369489993,1.0187979587037697
2021-07-22,0.7950531408209525,0.016198377509988416,0.7630688843547726,0.8270373972871323,0.5812741600128823,1.0088321216290226
2021-07-23,0.8113095516314743,0.014766400331137125,0.7821527836167678,0.8404663196461809,0.5979352863258705,1.0246838169370782
2021-07-24,0.8302368459394517,0.013512470902533994,0.8035560049372007,0.8569176869417027,0.6171867878539627,1.0432869040249406
2021-07-25,0.8499572544563985,0.017042031162517228,0.8163071746832564,0.8836073342295405,0.6359227062115377,1.0639918027012594
2021-07-26,0.8674413639035992,0.02044351169983987,0.827074943200425,0.9078077846067734,0.6522486412245353,1.082634086582663
2021-07-27,0.8840908266248682,0.023632404192900143,0.8374278274354707,0.9307538258142656,0.6676286002042002,1.100553053045536
2021-07-28,0.8813142494291741,0.021926824285182122,0.8380189767394449,0.9246095221189033,0.6655529447174144,1.0970755541409338
2021-07-29,0.8921947125883383,0.018082671619876603,0.8564898522511094,0.9278995729255671,0.6778275112133522,1.1065619139633243
2021-07-30,0.916807687910399,0.018072509321976505,0.881122893381744,0.952492482439054,0.7024438277702272,1.1311715480505709
2021-07-31,0.927807715752115,0.015195449717025062,0.8978037748902244,0.9578116566140055,0.7143160380668088,1.1412993934374212
2021-08-01,0.9642020368699767,0.010203692541606784,0.9440544931452083,0.9843495805947452,0.7518712018700072,1.1765328718699464
2021-08-02,0.9768202640841205,0.009801445955187978,0.9574669701522545,0.9961735580159865,0.7645633208298278,1.1890772073384133
2021-08-03,0.9723257428298986,0.01053308778016773,0.9515277968174705,0.9931236888423267,0.7599322058943818,1.1847192797654154
2021-08-04,0.978547927895763,0.010487835668733419,0.9578393337419921,0.9992565220495337,0.7661631218349988,1.1909327339565272
2021-08-05,0.989860073124448,0.013069985176021547,0.9640529354885169,1.015667210760379,0.7769176669987476,1.2028024792501484
2021-08-06,0.9993606917516957,0.01480100590640272,0.97013559383211,1.0285857896712816,0.7859770786928383,1.212744304810553
2021-08-07,1.0045152359730989,0.01375517893385838,0.9773551595711608,1.0316753123750368,0.7914046315353986,1.2176258404107991
2021-08-08,1.021611353640512,0.014751091914093354,0.9924848126245599,1.050737894656464,0.8082412166362987,1.2349814906447254
2021-08-09,1.019413443384603,0.012911969506245388,0.9939183131521713,1.0449085736170345,0.8065086251225179,1.2323182616466881
2021-08-10,1.016274146518244,0.010804227439378039,0.9949408258738204,1.0376074671626678,0.8038275166476796,1.2287207763888086
2021-08-11,1.008597014757698,0.009345199861968042,0.9901445945119922,1.0270494350034036,0.7964203153145994,1.2207737142007964
2021-08-12,1.0107154667649443,0.00993055916835235,0.9911072343294859,1.0303236992004028,0.7984351267593617,1.2229958067705269
2021-08-13,1.0170738807914195,0.01127224979993311,0.9948164338138078,1.0393313277690313,0.8045324638402661,1.2296152977425727
2021-08-14,1.019524147847618,0.011898743352921138,0.9960296676880829,1.0430186280071532,0.8068496299297216,1.2321986657655144
2021-08-15,1.0180248838429873,0.012706115381794548,0.9929362196968656,1.043113547989109,0.8051683569468648,1.2308814107391097
2021-08-16,1.0104810828181634,0.012495383753738818,0.9858085155578634,1.0351536500784633,0.7976731986858859,1.223288966950441
2021-08-17,1.0036187606100095,0.012568329481031112,0.9788021594890103,1.028435361731009,0.790794129364372,1.216443391855647
2021-08-18,0.989614606358678,0.01146367987122182,0.966979174086449,1.0122500386309072,0.7770332742342567,1.2021959384830994
2021-08-19,0.9939110760639973,0.013018404735793727,0.9682057857907337,1.0196163663372608,0.7809809891301035,1.206841162997891
2021-08-20,0.9868445225879235,0.013518865796422435,0.9601510546465809,1.0135379905292663,0.7737928828280327,1.1998961623478144
2021-08-21,0.9796862019731776,0.013370782650927915,0.9532851293227148,1.0060872746236404,0.7666709992041314,1.1927014047422237
2021-08-22,0.9790743498759735,0.01414919679048055,0.9511362715926318,1.0070124281593154,0.7658631958717588,1.1922855038801883
2021-08-23,0.9630573256254628,0.01477447372763926,0.9338846164102181,0.9922300348407074,0.7496808814321075,1.1764337698188179
2021-08-24,0.9363310467641573,0.016007877642143852,0.9047229388737319,0.9679391546545828,0.7226080193243056,1.150054074204009
2021-08-25,0.9420594482821711,0.01970523929794141,0.903150771962943,0.9809681246013993,0.727135403404551,1.1569834931597913
2021-08-26,0.9247119235493622,0.01822559648969451,0.8887248531149287,0.9606989939837957,0.7102975368769756,1.1391263102217488
2021-08-27,0.9204624785371683,0.019278686908005545,0.882396044660281,0.9585289124140557,0.705689311307772,1.1352356457665647
2021-08-28,0.9217969972193161,0.022992187972397254,0.8763981270933231,0.967195867345309,0.7056037563851966,1.1379902380534355
2021-08-29,0.9276307243341648,0.024483788474896944,0.8792866374426276,0.9759748112257021,0.7107998900162125,1.1444615586521172
2021-08-30,0.90975057769327,0.02241576514391498,0.8654898743724257,0.9540112810141141,0.6937934758602934,1.1257076795262466
2021-08-31,0.891326900217722,0.019433482763640635,0.8529548165716845,0.9296989838637595,0.6764993489656042,1.1061544514698398
2021-09-01,0.8878278204303918,0.015769898141840835,0.8566896112916587,0.9189660295691249,0.6741737822237379,1.1014818586370456
2021-09-02,0.8933635809293727,0.014062766473509175,0.8655961622952928,0.9211309995634527,0.6801747221415761,1.1065524397171693
2021-09-03,0.8933993483120479,0.01426233766804208,0.8652378694540187,0.9215608271700771,0.6801588060478855,1.1066398905762105
2021-09-04,0.8875751476133206,0.01587981109533083,0.8562199115475874,0.9189303836790538,0.6738893717591925,1.1012609234674486
2021-09-05,0.8897679586310882,0.016765942330847262,0.8566630258020851,0.9228728914600912,0.6758184399327382,1.1037174773294383
2021-09-06,0.8873081430562172,0.01770877255856189,0.8523415593434329,0.9222747267690015,0.673062671808431,1.1015536143040032
2021-09-07,0.8837948782297766,0.02003653937547293,0.84423203845248,0.9233577180070733,0.6687514447915829,1.0988383116679703
2021-09-08,0.8889680817773538,0.015660249272525014,0.8580463781222878,0.9198897854324197,0.6753454899698051,1.1025906735849023
2021-09-09,0.8986736108787758,0.013944039345524104,0.8711406230639941,0.9262065986935576,0.6855151595059725,1.1118320622515792
2021-09-10,0.899716792456029,0.015873218866579133,0.868374572973898,0.93105901193816,0.6860329262056523,1.1134006587064058
2021-09-11,0.8989882066383722,0.0170950439227268,0.865233451337235,0.9327429619395095,0.6849371765565656,1.113039236720179
2021-09-12,0.9068395608356409,0.024865312649461378,0.8577421412699027,0.9559369804013791,0.6898395226290615,1.1238395990422203
2021-09-13,0.9051371063773096,0.024863388284484388,0.856043486536755,0.9542307262178642,0.6881379278473168,1.1221362849073024
2021-09-14,0.922135934423565,0.029783427121460846,0.8633275277848644,0.9809443410622656,0.7027347296296406,1.1415371392174896
2021-09-15,0.944819724830066,0.02219792111639935,0.9009891620736944,0.9886502875864377,0.7289503703464268,1.1606890793137052
2021-09-16,0.9782270508411736,0.016721119708312335,0.9452106218301461,1.011243479852201,0.7642912086868421,1.192162892995505
2021-09-17,0.9970725953360688,0.01669079252964649,0.9641160483879052,1.0300291422842325,0.7831459865180227,1.210999204154115
2021-09-18,0.9892236364904377,0.017889831749188526,0.9538995451454853,1.02454772783539,0.7749195268635121,1.2035277461173632
2021-09-19,0.9896316565445237,0.01685747943509181,0.9563459805382164,1.022917332550831,0.7756540965041314,1.203609216584916
2021-09-20,0.9588395969094976,0.017624567311370572,0.9240392793687608,0.9936399144502344,0.7446211988327243,1.173057994986271
2021-09-21,0.9763999257275894,0.016775100480454403,0.9432769098155362,1.0095229416396425,0.7624476082436393,1.1903522432115394
2021-09-22,1.0361704884244265,0.014008182210580448,1.0085108483047969,1.0638301285440561,0.8229956407871166,1.2493453360617364
2021-09-23,1.1293984865850337,0.015775635145897925,1.098248949533428,1.1605480236366394,0.9157427971401416,1.3430541760299257
2021-09-24,1.1234262340718022,0.01911219865610998,1.0856885370047558,1.1611639311388486,0.9087110884635639,1.3381413796800405
2021-09-25,1.1609090659842658,0.025945409846878816,1.1096789571569456,1.212139174811586,0.9434165741044267,1.378401557864105
2021-09-26,1.181691839997257,0.023043404723009617,1.136191840626317,1.2271918393681969,0.9654773402142905,1.3979063397802232
2021-09-27,1.2053665092458832,0.0259558505087084,1.154115784970786,1.2566172335209804,0.9878691604979849,1.4228638579937813
2021-09-28,1.2479164762387986,0.026290077383884017,1.196005809442488,1.2998271430351094,1.0302626747537789,1.4655702777238184
2021-09-29,1.2760885923533951,0.025618056784293325,1.2255048534666613,1.326672331240129,1.0587474443546692,1.493429740352121
2021-09-30,1.2845411046964577,0.022897410853563595,1.2393293752686014,1.3297528341243139,1.0683870844897991,1.5006951249031162
2021-10-01,1.2592057893215283,0.024315048002309388,1.2111948863274609,1.3072166923155957,1.0424489975480096,1.475962581095047
2021-10-02,1.253894987562288,0.023475642180365696,1.20754152038682,1.300248454737756,1.037499276207303,1.470290698917273
2021-10-03,1.2455562098432493,0.017872607972653932,1.2102661274405913,1.2808462922459074,1.0312577033397525,1.4598547163467461
2021-10-04,1.2436467574926318,0.015786464549486748,1.2124758374092042,1.2748176775760593,1.0299879495008004,1.457305565484463
2021-10-05,1.2396826450506018,0.014469649350731606,1.211111822107124,1.2682534679940796,1.0263876570707846,1.452977633030419
2021-10-06,1.2421499927174369,0.013857509393102173,1.2147878612855592,1.2695121241493146,1.029013542971885,1.4552864424629888
2021-10-07,1.2584629454595027,0.013621685588470007,1.2315664562836801,1.2853594346353252,1.0453857737502181,1.4715401171687872
2021-10-08,1.2654836736505954,0.014473990608921135,1.2369042787427196,1.2940630685584713,1.0521875372886278,1.478779810012563
2021-10-09,1.2765344931681322,0.015039710567385609,1.2468380646420185,1.3062309216942458,1.063085815868765,1.4899831704674993
2021-10-10,1.2761735503663647,0.015101371124731046,1.2463553709378064,1.305991729794923,1.0627079002067277,1.4896392005260017
2021-10-11,1.274136887547284,0.015859906018400195,1.2428209547441855,1.3054528203503826,1.060456875330486,1.4878168997640822
2021-10-12,1.291728326710745,0.017395108177644402,1.2573810841632955,1.3260755692581943,1.077583065160889,1.5058735882606007
2021-10-13,1.2938744117500023,0.017377788675147908,1.2595613671590689,1.3281874563409357,1.0797346326272474,1.5080141908727571
2021-10-14,1.2887607150800777,0.017448007244586984,1.2543090214959198,1.3232124086642356,1.0745986755762023,1.5029227545839532
2021-10-15,1.251386446729749,0.016298341241484257,1.2192048084193994,1.2835680850400988,1.0375778458317007,1.4651950476277975
2021-10-16,1.226974632081725,0.01624378792667138,1.1949007111777008,1.2590485529857491,1.0131822178669068,1.4407670462965432
2021-10-17,1.2047968464747973,0.014161170711039372,1.1768351252713036,1.232758567678291,0.9915825931372103,1.4180110998123843
2021-10-18,1.1733239877732582,0.013060246724939113,1.1475360790457045,1.1991118965008118,0.9603839112019761,1.3862640643445403
2021-10-19,1.1614405546637612,0.012816694066422683,1.136133549081489,1.1867475602460333,0.9485581822014457,1.3743229271260766
2021-10-20,1.1564928250472006,0.014388044708547442,1.1280831332912655,1.1849025168031357,0.9432193607828668,1.3697662893115345
2021-10-21,1.1632091187898057,0.016872469281038898,1.1298938448143891,1.1965243927652223,0.9492269525850028,1.3771912849946086
2021-10-22,1.1590607047115333,0.016754920440547494,1.1259775349860184,1.1921438744370483,0.945114552391072,1.3730068570319947
2021-10-23,1.1480049083658832,0.01628371833259553,1.115852143494734,1.1801576732370325,0.9342006514800526,1.3618091652517137
2021-10-24,1.1561975565655103,0.014186319481773419,1.128186178244662,1.1842089348863585,0.9429767853234089,1.3694183278076115
2021-10-25,1.1537903686613944,0.012137360687247236,1.1298247303248348,1.177756006997954,0.9410632857722578,1.366517451550531
2021-10-26,1.1754930280943936,0.012782777463503472,1.1502529920172808,1.2007330641715064,0.9626186064397082,1.388367449749079
2021-10-27,1.182828869708291,0.011048815763311811,1.1610126009614101,1.2046451384551717,0.9703332002096422,1.3953245392069396
2021-10-28,1.2002126572692189,0.011503628363970729,1.1774983453168038,1.222926969221634,0.9876229116531274,1.4128024028853103
2021-10-29,1.2104781274800662,0.012031201265157554,1.1867221045929752,1.2342341503671572,0.9977745577003025,1.42318169725983
2021-10-30,1.2130879933898866,0.011631951405934482,1.1901203031542356,1.2360556836255376,1.0004710261262093,1.425704960653564
2021-10-31,1.213584010004946,0.012552302333849776,1.1887990550402086,1.2383689649696834,1.000763066565991,1.426404953443901
2021-11-01,1.216578964172599,0.011465859718266445,1.1939392277170102,1.2392187006281878,1.0039971737002698,1.4291607546449283
2021-11-02,1.2156725506894668,0.013391441667895503,1.1892306860956985,1.242114415283235,1.0026522883273197,1.4286928130516139
2021-11-03,1.2070915354208474,0.014693860073134184,1.1780780006537088,1.2361050701879859,0.9937367952032304,1.4204462756384642
2021-11-04,1.205514923238742,0.014524243205773654,1.1768363028408546,1.2341935436366296,0.9922054690610874,1.4188243774163967
2021-11-05,1.1909271137027768,0.012773687858266658,1.165705025365485,1.2161492020400686,0.9780548193248165,1.403799408080737
2021-11-06,1.1687974455487433,0.011084683959209227,1.1469103538088896,1.190684537288597,0.9562944931963782,1.3813003979011085
2021-11-07,1.1565595487848075,0.011004399417171955,1.134830981649113,1.178288115920502,0.9440728654293247,1.3690462321402903
2021-11-08,1.1466124337057297,0.010530530180639942,1.1258195377620004,1.167405329649459,0.9342193912222962,1.3590054761891632
2021-11-09,1.143414936469834,0.01101168552435706,1.1216719826635793,1.1651578902760888,0.9309267814732232,1.355903091466445
2021-11-10,1.1366416471721137,0.011436996699656629,1.1140589017447333,1.159224392599494,0.924065918631246,1.3492173757129815
2021-11-11,1.1212555585944262,0.011042064746357206,1.0994526199639445,1.1430584972249078,0.9087612572436197,1.3337498599452327
2021-11-12,1.102241672530408,0.010691833138677609,1.0811302783188461,1.12335306674197,0.8898172131590851,1.314666131901731
2021-11-13,1.0689608269962827,0.009957601315347847,1.0492991989065763,1.088622455085989,0.856675548201966,1.2812461057905993
2021-11-14,1.03470145631904,0.010282011559631793,1.0143992689852344,1.0550036436528456,0.8223558917687538,1.2470470208693263
2021-11-15,1.023534724193908,0.010278116857176115,1.0032402270847636,1.0438292213030522,0.8111898947617885,1.2358795536260274
2021-11-16,0.999083790305832,0.009472256074476344,0.9803804931754518,1.0177870874362123,0.786885125613544,1.2112824549981203
2021-11-17,0.9866218506194291,0.009073832974045891,0.968705253676667,1.004538447562191,0.774491078642207,1.1987526225966512
2021-11-18,0.9856173471448794,0.00945112714217287,0.9669557698218832,1.0042789244678756,0.7734223555879979,1.1978123387017607
2021-11-19,0.9713472699853662,0.010094336532019603,0.9514156534826049,0.9912788864881276,0.7590368149671172,1.1836577250036153
